"Reporting starts","Reporting ends","Ad name",Region,"Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (IDR)",Impressions,Reach,Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name",Reaction/Reach,"Post engagements","Link clicks","CTR (link click-through rate)",Frequency,"Instagram follows","Page engagement","Results (initial)","Results (initial) indicator"
2026-07-01,2026-07-31,"Punya Peran Masing-masing","East Nusa Tenggara",not_delivering,118,reach,1330.50847458,30000,Daily,157,121,118,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.025424,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing",Riau,not_delivering,132,reach,1340.90909091,30000,Daily,177,135,132,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.022727,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","South Sulawesi",not_delivering,136,reach,1338.23529412,30000,Daily,182,137,136,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.007353,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","Central Sulawesi",not_delivering,94,reach,1308.5106383,30000,Daily,123,96,94,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,1,,,1.021277,0,1,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","Southeast Sulawesi",not_delivering,45,reach,1466.66666667,30000,Daily,66,46,45,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.022222,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","West Sumatra",not_delivering,119,reach,1453.78151261,30000,Daily,173,119,119,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","North Sumatra",not_delivering,263,reach,1387.83269962,30000,Daily,365,264,263,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.003802,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing",Maluku,not_delivering,98,reach,1367.34693878,30000,Daily,134,99,98,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.010204,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","West Java",not_delivering,620,reach,1388.70967742,30000,Daily,861,633,620,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.020968,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","North Sulawesi",not_delivering,201,reach,1343.28358209,30000,Daily,270,205,201,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.019901,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","South Sumatra",not_delivering,117,reach,1418.8034188,30000,Daily,166,118,117,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.008547,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","North Maluku",not_delivering,112,reach,1357.14285714,30000,Daily,152,113,112,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.008929,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","North Kalimantan",not_delivering,18,reach,1555.55555556,30000,Daily,28,18,18,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","West Papua",not_delivering,51,reach,1333.33333333,30000,Daily,68,52,51,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.019608,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","West Sulawesi",not_delivering,48,reach,1458.33333333,30000,Daily,70,48,48,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing",Gorontalo,not_delivering,63,reach,1206.34920635,30000,Daily,76,63,63,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing",Banten,not_delivering,129,reach,1333.33333333,30000,Daily,172,130,129,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.007752,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","Bangka–Belitung Islands",not_delivering,22,reach,1409.09090909,30000,Daily,31,23,22,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.045455,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","Riau Islands Province",not_delivering,61,reach,1311.47540984,30000,Daily,80,62,61,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Micro Targeting A+",0,,,,1.016393,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing",Unknown,inactive,103,reach,1456.31067961,50000,Daily,150,119,103,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.15534,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing",Aceh,inactive,4092,reach,1902.98142717,50000,Daily,7787,5778,4092,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00073314,4,,,1.412023,0,4,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing",Bali,inactive,2328,reach,1817.43986254,50000,Daily,4231,3185,2328,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00128866,3,,,1.368127,0,3,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing",Bengkulu,inactive,3214,reach,1801.80460485,50000,Daily,5791,4321,3214,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,1,,,1.344431,0,1,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing",Jakarta,inactive,3698,reach,1710.11357491,50000,Daily,6324,4735,3698,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00027042,1,,,1.280422,0,1,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing",Jambi,inactive,3922,reach,1836.56297807,50000,Daily,7203,5393,3922,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00050994,2,,,1.375064,0,2,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","Central Java",inactive,22154,reach,1867.2023111,50000,Daily,41366,30290,22154,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00022569,9,,,1.367247,0,9,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","East Java",inactive,17642,reach,1862.94070967,50000,Daily,32866,23293,17642,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.0003401,12,,,1.320315,0,12,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","Papua (province)",inactive,2463,reach,1771.01096224,50000,Daily,4362,3285,2463,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.333739,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","Special Region of Yogyakarta",inactive,2788,reach,1750.71736011,50000,Daily,4881,3599,2788,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00071736,2,,,1.29089,0,2,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","West Kalimantan",inactive,4858,reach,1758.13091807,50000,Daily,8541,6362,4858,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00020585,2,,,1.309592,0,2,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","South Kalimantan",inactive,3755,reach,1751.53129161,50000,Daily,6577,4885,3755,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00133156,5,,,1.300932,0,5,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","Central Kalimantan",inactive,2917,reach,1827.21974631,50000,Daily,5330,3978,2917,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,1,,,1.36373,0,1,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","East Kalimantan",inactive,5156,reach,1846.39255237,50000,Daily,9520,7126,5156,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00135764,11,2,0.028066,1.382079,0,11,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing",Lampung,inactive,6142,reach,1886.03060892,50000,Daily,11584,8618,6142,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00065125,5,,,1.403126,0,5,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","West Nusa Tenggara",inactive,4093,reach,1902.272172,50000,Daily,7786,5790,4093,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00024432,4,,,1.41461,0,4,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","East Nusa Tenggara",inactive,4085,reach,1829.62056304,50000,Daily,7474,5583,4085,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.0002448,2,,,1.366707,0,2,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing",Riau,inactive,7072,reach,1826.92307692,50000,Daily,12920,9696,7072,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00042421,7,1,0.010314,1.371041,0,7,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","South Sulawesi",inactive,6794,reach,1929.79099205,50000,Daily,13111,9778,6794,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00073594,5,,,1.439211,0,5,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","Central Sulawesi",inactive,3679,reach,1786.35498777,50000,Daily,6572,4951,3679,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00027181,4,,,1.345746,0,4,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","Southeast Sulawesi",inactive,2540,reach,1833.46456693,50000,Daily,4657,3490,2540,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.0007874,2,,,1.374016,0,2,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","West Sumatra",inactive,6650,reach,1845.86466165,50000,Daily,12275,9127,6650,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00045113,4,1,0.010957,1.372481,0,4,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","North Sumatra",inactive,11963,reach,1811.92008693,50000,Daily,21676,16193,11963,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00033436,11,,,1.35359,0,11,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing",Maluku,inactive,1813,reach,1842.25041368,50000,Daily,3340,2480,1813,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.367899,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","West Java",inactive,28348,reach,1789.75589107,50000,Daily,50736,37886,28348,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00031748,16,1,0.00264,1.336461,0,16,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","North Sulawesi",inactive,4355,reach,1797.47416762,50000,Daily,7828,5851,4355,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00045924,3,,,1.343513,0,3,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","South Sumatra",inactive,7623,reach,1851.10848747,50000,Daily,14111,10568,7623,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00039355,4,,,1.386331,0,4,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","North Maluku",inactive,1744,reach,1799.8853211,50000,Daily,3139,2360,1744,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00057339,1,,,1.353211,0,1,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","North Kalimantan",inactive,858,reach,1865.96736597,50000,Daily,1601,1219,858,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,1,,,1.420746,0,1,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","West Papua",inactive,1351,reach,1848.26054774,50000,Daily,2497,1874,1351,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00148038,3,,,1.387121,0,3,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","West Sulawesi",inactive,2057,reach,1781.72095284,50000,Daily,3665,2720,2057,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,1,,,1.322314,0,1,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing",Gorontalo,inactive,1688,reach,1802.13270142,50000,Daily,3042,2271,1688,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,2,,,1.345379,0,2,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing",Banten,inactive,4613,reach,1805.54953393,50000,Daily,8329,6196,4613,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.343161,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","Bangka–Belitung Islands",inactive,1580,reach,1872.15189873,50000,Daily,2958,2184,1580,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.382278,0,,,
2026-07-01,2026-07-31,"Punya Peran Masing-masing","Riau Islands Province",inactive,2610,reach,1834.09961686,50000,Daily,4787,3572,2610,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00038314,2,,,1.368582,0,2,,
2026-07-01,2026-07-31,"Nobar Bola",Unknown,inactive,5,reach,1400,50000,Daily,7,6,5,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.2,0,,,
2026-07-01,2026-07-31,"Nobar Bola",Aceh,inactive,312,reach,1480.76923077,50000,Daily,462,330,312,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.057692,0,,,
2026-07-01,2026-07-31,"Nobar Bola",Bali,inactive,95,reach,1484.21052632,50000,Daily,141,100,95,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.052632,0,,,
2026-07-01,2026-07-31,"Nobar Bola",Bengkulu,inactive,182,reach,1494.50549451,50000,Daily,272,192,182,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,2,,,1.054945,0,2,,
2026-07-01,2026-07-31,"Nobar Bola",Jakarta,inactive,199,reach,1502.51256281,50000,Daily,299,208,199,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.045226,0,,,
2026-07-01,2026-07-31,"Nobar Bola",Jambi,inactive,238,reach,1588.23529412,50000,Daily,378,257,238,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.079832,0,,,
2026-07-01,2026-07-31,"Nobar Bola","Central Java",inactive,1442,reach,1498.61303745,50000,Daily,2161,1504,1442,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.042996,0,,,
2026-07-01,2026-07-31,"Nobar Bola","East Java",inactive,1041,reach,1528.33813641,50000,Daily,1591,1108,1041,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00096061,2,,,1.064361,0,2,,
2026-07-01,2026-07-31,"Nobar Bola","Papua (province)",inactive,83,reach,1469.87951807,50000,Daily,122,85,83,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.024096,0,,,
2026-07-01,2026-07-31,"Nobar Bola","Special Region of Yogyakarta",inactive,191,reach,1570.68062827,50000,Daily,300,203,191,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.062827,0,,,
2026-07-01,2026-07-31,"Nobar Bola","West Kalimantan",inactive,256,reach,1542.96875,50000,Daily,395,270,256,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.054688,0,,,
2026-07-01,2026-07-31,"Nobar Bola","South Kalimantan",inactive,178,reach,1528.08988764,50000,Daily,272,195,178,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.095506,0,,,
2026-07-01,2026-07-31,"Nobar Bola","Central Kalimantan",inactive,160,reach,1456.25,50000,Daily,233,164,160,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.025,0,,,
2026-07-01,2026-07-31,"Nobar Bola","East Kalimantan",inactive,238,reach,1537.81512605,50000,Daily,366,250,238,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.05042,0,,,
2026-07-01,2026-07-31,"Nobar Bola",Lampung,inactive,384,reach,1565.10416667,50000,Daily,601,423,384,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.101563,0,,,
2026-07-01,2026-07-31,"Nobar Bola","West Nusa Tenggara",inactive,164,reach,1512.19512195,50000,Daily,248,174,164,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.060976,0,,,
2026-07-01,2026-07-31,"Nobar Bola","East Nusa Tenggara",inactive,161,reach,1465.83850932,50000,Daily,236,168,161,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.043478,0,,,
2026-07-01,2026-07-31,"Nobar Bola",Riau,inactive,440,reach,1584.09090909,50000,Daily,697,455,440,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.034091,0,,,
2026-07-01,2026-07-31,"Nobar Bola","South Sulawesi",inactive,288,reach,1496.52777778,50000,Daily,431,303,288,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.052083,0,,,
2026-07-01,2026-07-31,"Nobar Bola","Central Sulawesi",inactive,179,reach,1430.16759777,50000,Daily,256,187,179,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,1,,,1.044693,0,1,,
2026-07-01,2026-07-31,"Nobar Bola","Southeast Sulawesi",inactive,89,reach,1471.91011236,50000,Daily,131,96,89,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.078652,0,,,
2026-07-01,2026-07-31,"Nobar Bola","West Sumatra",inactive,436,reach,1511.46788991,50000,Daily,659,467,436,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.071101,0,,,
2026-07-01,2026-07-31,"Nobar Bola","North Sumatra",inactive,760,reach,1568.42105263,50000,Daily,1192,810,760,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.065789,0,,,
2026-07-01,2026-07-31,"Nobar Bola",Maluku,inactive,54,reach,1462.96296296,50000,Daily,79,58,54,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.074074,0,,,
2026-07-01,2026-07-31,"Nobar Bola","West Java",inactive,1545,reach,1568.28478964,50000,Daily,2423,1612,1545,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.043366,0,,,
2026-07-01,2026-07-31,"Nobar Bola","North Sulawesi",inactive,203,reach,1467.98029557,50000,Daily,298,213,203,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.049261,0,,,
2026-07-01,2026-07-31,"Nobar Bola","South Sumatra",inactive,441,reach,1532.87981859,50000,Daily,676,474,441,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.07483,0,,,
2026-07-01,2026-07-31,"Nobar Bola","North Maluku",inactive,59,reach,1491.52542373,50000,Daily,88,61,59,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.033898,0,,,
2026-07-01,2026-07-31,"Nobar Bola","North Kalimantan",inactive,36,reach,1666.66666667,50000,Daily,60,39,36,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.083333,0,,,
2026-07-01,2026-07-31,"Nobar Bola","West Papua",inactive,53,reach,1528.30188679,50000,Daily,81,59,53,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.113208,0,,,
2026-07-01,2026-07-31,"Nobar Bola","West Sulawesi",inactive,70,reach,1585.71428571,50000,Daily,111,76,70,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.085714,0,,,
2026-07-01,2026-07-31,"Nobar Bola",Gorontalo,inactive,69,reach,1594.20289855,50000,Daily,110,74,69,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.072464,0,,,
2026-07-01,2026-07-31,"Nobar Bola",Banten,inactive,225,reach,1555.55555556,50000,Daily,350,237,225,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.053333,0,,,
2026-07-01,2026-07-31,"Nobar Bola","Bangka–Belitung Islands",inactive,115,reach,1617.39130435,50000,Daily,186,121,115,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0.00869565,1,,,1.052174,0,1,,
2026-07-01,2026-07-31,"Nobar Bola","Riau Islands Province",inactive,166,reach,1560.24096386,50000,Daily,259,179,166,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-24T11:29:11+0700,-,-,-,"Micro Targeting A+",0,,,,1.078313,0,,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk",Aceh,not_delivering,,,,"Using campaign budget",0,33,3,3,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,,,,1,0,,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk",Bali,not_delivering,,,,"Using campaign budget",0,22,2,2,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,,,,1,0,,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk",Jakarta,not_delivering,,,,"Using campaign budget",0,259,8,8,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,5,1,12.5,1,0,5,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk",Jambi,not_delivering,,,,"Using campaign budget",0,6,1,1,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,1,,,1,0,1,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","Central Java",not_delivering,,,,"Using campaign budget",0,164,6,6,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,4,1,16.666667,1,0,4,,
2026-07-01,2026-07-31,"Dapet Kerjaan Di Luar Jobdesk","East Java",not_delivering,,,,"Using campaign budget",0,89,6,6,Ongoing,"1-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Broad A+",0,4,,,1,0,4,,
