Date;Profile;Message;Number of Likes;Number of comments;Reactions, Comments & Shares;Post interaction rate;Reach per post;Interactions per impression/view;Impressions/views per post;Engagement;Story reach;Story views;Story replies;Story shares;Number of new followers based on the story;Profile visits based on the story;Impressions/views of posts;Number of Carousels/Albums;Number of Image Posts;Number of Reels/Shorts;Number of Stories;Profile-ID;Post-ID;Link;Image Link;
5/14/26, 6:26 AM;"Prima Armada Raya";"Sinergi Menuju Masa Depan yang Tangguh

PT Prima Armada Raya sukses menyelenggarakan RUPST Tahun Buku 2025 di Jakarta (12/05). Pertemuan ini bukan sekadar evaluasi, tapi bukti komitmen kami bersama PT Patra Jasa dan PT Pertamina Training & Consulting dalam memperkokoh tata kelola perusahaan yang bersih dan berintegritas.

Capaian positif di tahun 2025 menjadi fondasi kuat bagi kami untuk terus memberikan value creation bagi seluruh mitra bisnis.

Terima kasih atas kepercayaan berkelanjutan dari para pemegang saham dan pemangku kepentingan. Kami siap melaju lebih jauh, memberikan layanan prima di setiap perjalanan! 🚀

#PrimaArmadaRaya #PAR #RUPST2025 #SinergiStrategis #LayananPrima";13.0;0.0;13.0;0.004703328509406657;35.0;0.20967741935483872;62.0;0.004703328509406657;;;;;;;62.0;1.0;;;;211065008758674;211065008758674_122283217310190187;https://www.facebook.com/122101170074190187/posts/122283217310190187;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122283217310190187&access_token=EAAF4y12rbhoBSEJXTnDZCXcDV0F36qvUzKBQYpOfkyQYYxhv7nndgJoJZCI64P6UX4oUbY14gESJzZCu1jJLfHkeZBvPMDLPnspak8Np6ovZCrCdKUVxKxjYPbdZCCbFFaU8c7SOnlKWpEjZApwgwPDSjCbQY896U2VdKnyefI6PqB71cudeUO5yXm8tupZA;
5/25/26, 12:30 PM;"ptpar";"Mengelola armada secara in-house sering dianggap sebagai cara untuk menekan biaya.

Namun dalam praktiknya, banyak komponen yang tidak langsung terlihat—mulai dari rekrutmen, asuransi, depresiasi aset, hingga beban administratif.

Seiring waktu, hidden costs ini tidak hanya memengaruhi struktur biaya, tetapi juga kompleksitas operasional dan fokus tim. Di sinilah pentingnya melihat fleet management secara lebih strategis. Bukan hanya sebagai fungsi operasional, tetapi sebagai bagian dari efisiensi bisnis secara keseluruhan.

Pendekatan managed services menjadi salah satu opsi untuk membantu perusahaan mengelola armada secara lebih terintegrasi dan berkelanjutan.

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";11.0;0.0;11.0;0.00421455938697318;448.0;0.013285024154589372;828.0;0.00421455938697318;;;;;;;828.0;;;;;71324416;urn:li:ugcPost:7462080402262773760;https://www.linkedin.com/feed/update/urn:li:ugcPost:7462080402262773760/;https://media.licdn.com/dms/image/v2/D5622AQFUYf6S_IJGnw/feedshare-shrink_1280/B56Z46ilXTGUAU-/0/1779098605329?e=1787184000&v=beta&t=sNRRFc069TrJZIZNWMJrXqqMdkTHvXwnC9q6cQ9QQOU;
5/18/26, 4:59 PM;"ptpar";"Long weekend sering dianggap sebagai jeda singkat.
Namun bagi banyak bisnis, periode ini justru menjadi titik rawan dalam operasional.

Fluktuasi kehadiran staf, terutama di tim lapangan, dapat berdampak pada distribusi, mobilisasi, hingga performa supply chain secara keseluruhan.
Di sinilah kesiapan menjadi pembeda.

Bukan hanya bagaimana bisnis pulih, tetapi bagaimana tetap menjaga stabilitas sejak hari pertama kembali berjalan.

PT Prima Armada Raya hadir dengan dukungan pengemudi cadangan yang siap pakai, membantu memastikan operasional tetap terjaga tanpa hambatan.

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina
";10.0;0.0;10.0;0.003850596842510589;314.0;0.0186219739292365;537.0;0.003850596842510589;;;;;;;537.0;;;;;71324416;urn:li:ugcPost:7462079453582684161;https://www.linkedin.com/feed/update/urn:li:ugcPost:7462079453582684161/;https://media.licdn.com/dms/image/v2/D5622AQG2A-hGtFy4lQ/feedshare-image-high-res/B56Z46ht4YKwAU-/0/1779098378032?e=1787184000&v=beta&t=K9zDvJKjzQtkIG6fesHJpze2GwwJozeXWT93Ay5ZbZk;
5/6/26, 1:26 PM;"Prima Armada Raya";"Jadikan setiap perjalanan bisnis Anda lebih bermakna dan bebas stres.

PAR hadir dengan sistem terintegrasi untuk menemani setiap langkahmu.

Klik link di bio untuk lakukan pemesanan

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";10.0;0.0;10.0;0.00361794500723589;24.0;0.37037037037037035;27.0;0.00361794500723589;;;;;;;27.0;1.0;;;;211065008758674;211065008758674_122281869770190187;https://www.facebook.com/122101170074190187/posts/122281869770190187;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122281869770190187&access_token=EAAF4y12rbhoBSEJXTnDZCXcDV0F36qvUzKBQYpOfkyQYYxhv7nndgJoJZCI64P6UX4oUbY14gESJzZCu1jJLfHkeZBvPMDLPnspak8Np6ovZCrCdKUVxKxjYPbdZCCbFFaU8c7SOnlKWpEjZApwgwPDSjCbQY896U2VdKnyefI6PqB71cudeUO5yXm8tupZA;
5/2/26, 11:40 AM;"Prima Armada Raya";"Perawatan berkala adalah bagian dari komitmen kami terhadap keamanan dan performa armada.

Di Bengkel PRIMA, setiap kendaraan dirawat secara terjadwal untuk mendukung mobilitas klien yang aman dan efisien.

Menurut Sahabat Prima, komponen apa yang paling krusial dalam perawatan kendaraan?

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";10.0;0.0;10.0;0.003614022406938923;142.0;0.06944444444444445;144.0;0.003614022406938923;;;;;;;144.0;;;1.0;;211065008758674;211065008758674_122281152206190187;https://www.facebook.com/reel/1265108139024686/;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122281152206190187&access_token=EAAF4y12rbhoBSEJXTnDZCXcDV0F36qvUzKBQYpOfkyQYYxhv7nndgJoJZCI64P6UX4oUbY14gESJzZCu1jJLfHkeZBvPMDLPnspak8Np6ovZCrCdKUVxKxjYPbdZCCbFFaU8c7SOnlKWpEjZApwgwPDSjCbQY896U2VdKnyefI6PqB71cudeUO5yXm8tupZA;
5/6/26, 1:15 PM;"Prima Armada Raya";"Mengapa kebersihan kabin menjadi faktor kunci kepercayaan konsumen saat ini?

Survei menunjukkan bahwa 78% penumpang menganggap kebersihan interior sebagai prioritas utama. Ruang kabin yang bersih bukan hanya soal estetika, tapi juga tentang kesehatan dan kenyamanan psikologis Anda selama di jalan.

Di PAR, kami memahami bahwa standar higienitas yang ketat adalah bentuk tanggung jawab kami kepada Anda. Kami memastikan setiap unit melalui proses sterilisasi menyeluruh sebelum Anda masuk ke dalamnya.

Pastikan perjalanan bisnis Anda dimulai dari tempat yang bersih dan segar. Klik link di bio untuk solusi mobilitas korporat yang higienis.

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";9.0;0.0;9.0;0.003256150506512301;31.0;0.20454545454545456;44.0;0.003256150506512301;;;;;;;44.0;1.0;;;;211065008758674;211065008758674_122281868630190187;https://www.facebook.com/122101170074190187/posts/122281868630190187;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122281868630190187&access_token=EAAF4y12rbhoBSEJXTnDZCXcDV0F36qvUzKBQYpOfkyQYYxhv7nndgJoJZCI64P6UX4oUbY14gESJzZCu1jJLfHkeZBvPMDLPnspak8Np6ovZCrCdKUVxKxjYPbdZCCbFFaU8c7SOnlKWpEjZApwgwPDSjCbQY896U2VdKnyefI6PqB71cudeUO5yXm8tupZA;
5/4/26, 1:23 PM;"Prima Armada Raya";"Sahabat Prima, membawa penumpang bukan sekadar sampai tujuan. 

Ini tentang etika dan rasa aman yang Anda berikan. Simak tiga hal berikut untuk memahami etika yang harus dimiliki pengendara profesional saat berkendara!

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";9.0;0.0;9.0;0.0032537960954446853;38.0;0.16363636363636364;55.0;0.0032537960954446853;;;;;;;55.0;1.0;;;;211065008758674;211065008758674_122281436522190187;https://www.facebook.com/122101170074190187/posts/122281436522190187;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122281436522190187&access_token=EAAF4y12rbhoBSEJXTnDZCXcDV0F36qvUzKBQYpOfkyQYYxhv7nndgJoJZCI64P6UX4oUbY14gESJzZCu1jJLfHkeZBvPMDLPnspak8Np6ovZCrCdKUVxKxjYPbdZCCbFFaU8c7SOnlKWpEjZApwgwPDSjCbQY896U2VdKnyefI6PqB71cudeUO5yXm8tupZA;
5/4/26, 12:39 PM;"Prima Armada Raya";"Sahabat Prima, membawa penumpang bukan sekadar sampai tujuan. 

Ini tentang etika dan rasa aman yang Anda berikan. Simak tiga hal berikut untuk memahami etika yang harus dimiliki pengendara profesional saat berkendara!

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";7.0;0.0;7.0;0.0025307302964569776;34.0;0.12727272727272726;55.0;0.0025307302964569776;;;;;;;55.0;1.0;;;;211065008758674;211065008758674_122281432994190187;https://www.facebook.com/122101170074190187/posts/122281432994190187;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122281432994190187&access_token=EAAF4y12rbhoBSEJXTnDZCXcDV0F36qvUzKBQYpOfkyQYYxhv7nndgJoJZCI64P6UX4oUbY14gESJzZCu1jJLfHkeZBvPMDLPnspak8Np6ovZCrCdKUVxKxjYPbdZCCbFFaU8c7SOnlKWpEjZApwgwPDSjCbQY896U2VdKnyefI6PqB71cudeUO5yXm8tupZA;
5/6/26, 1:28 PM;"ptpar";"Mengapa kebersihan kabin menjadi faktor kunci kepercayaan konsumen saat ini?

Survei menunjukkan bahwa 78% penumpang menganggap kebersihan interior sebagai prioritas utama. Ruang kabin yang bersih bukan hanya soal estetika, tapi juga tentang kesehatan dan kenyamanan psikologis Anda selama di jalan.

Di PAR, kami memahami bahwa standar higienitas yang ketat adalah bentuk tanggung jawab kami kepada Anda. Kami memastikan setiap unit melalui proses sterilisasi menyeluruh sebelum Anda masuk ke dalamnya.

Pastikan perjalanan bisnis Anda dimulai dari tempat yang bersih dan segar. Klik link di bio untuk solusi mobilitas korporat yang higienis.

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";6.0;0.0;6.0;0.0023346303501945525;315.0;0.011111111111111112;540.0;0.0023346303501945525;;;;;;;540.0;;;;;71324416;urn:li:ugcPost:7457677654851346432;https://www.linkedin.com/feed/update/urn:li:ugcPost:7457677654851346432/;https://media.licdn.com/dms/image/v2/D5622AQHNGd6hAW6CSQ/feedshare-image-high-res/B56Z37.TrrKwAU-/0/1778048908264?e=1787184000&v=beta&t=P4pFK6Qjvt3NOekf2bIBAkrHkKSefuvftDWU10psc7o;
5/21/26, 2:00 PM;"ptpar";"Keselamatan kerja tidak seharusnya berhenti pada kepatuhan terhadap regulasi.

Dalam praktiknya, perusahaan yang mampu menjaga performa jangka panjang adalah mereka yang melihat K3 sebagai bagian dari investasi, bukan sekadar kewajiban.

Dengan membangun budaya care, keselamatan menjadi bagian dari cara kerja sehari-hari, bukan hanya prosedur. Dampaknya tidak hanya pada penurunan risiko kecelakaan, tetapi juga pada stabilitas operasional dan produktivitas tim.

Di PT Prima Armada Raya, pendekatan ini menjadi fondasi dalam menjalankan operasional secara berkelanjutan.

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";6.0;0.0;6.0;0.002306805074971165;267.0;0.014218009478672985;422.0;0.002306805074971165;;;;;;;422.0;;;;;71324416;urn:li:ugcPost:7462079879652462592;https://www.linkedin.com/feed/update/urn:li:ugcPost:7462079879652462592/;https://media.licdn.com/dms/image/v2/D5622AQHD9N1w6UQ_CQ/feedshare-shrink_1280/B56Z46iG7_GoAM-/0/1779098480703?e=1787184000&v=beta&t=UHYA4YmBOkZUh4Bx3S3SOY4MWHrMtuyivJG4BAMCZ0A;
5/14/26, 6:26 AM;"PT Prima Armada Raya";"Sinergi Menuju Masa Depan yang Tangguh

PT Prima Armada Raya sukses menyelenggarakan RUPST Tahun Buku 2025 di Jakarta (12/05). Pertemuan ini bukan sekadar evaluasi, tapi bukti komitmen kami bersama PT Patra Jasa dan PT Pertamina Training & Consulting dalam memperkokoh tata kelola perusahaan yang bersih dan berintegritas.

Capaian positif di tahun 2025 menjadi fondasi kuat bagi kami untuk terus memberikan value creation bagi seluruh mitra bisnis.

Terima kasih atas kepercayaan berkelanjutan dari para pemegang saham dan pemangku kepentingan. Kami siap melaju lebih jauh, memberikan layanan prima di setiap perjalanan! 🚀

#PrimaArmadaRaya #PAR #RUPST2025 #SinergiStrategis #LayananPrima";19.0;1.0;20.0;0.001932740626207963;83.0;0.0784313725490196;255.0;0.001932740626207963;;;;;;;255.0;1.0;;;;9601763952;17877714813598668;https://www.instagram.com/p/DYTBc5TE6CU/;https://us-central1-fanpagekarma.cloudfunctions.net/img_in?mediaId=17877714813598668&access_token=EAAF4y12rbhoBSEJXTnDZCXcDV0F36qvUzKBQYpOfkyQYYxhv7nndgJoJZCI64P6UX4oUbY14gESJzZCu1jJLfHkeZBvPMDLPnspak8Np6ovZCrCdKUVxKxjYPbdZCCbFFaU8c7SOnlKWpEjZApwgwPDSjCbQY896U2VdKnyefI6PqB71cudeUO5yXm8tupZA;
5/14/26, 8:33 AM;"par.co.id";"Melangkah Maju dengan Sinergi dan Integritas PT Prima Armada Raya telah sukses menyelenggarakan Rapat Umum Pemegang Saham Tahunan (RUPST) untuk Tahun Buku 2025 pada hari Selasa, 12 Mei 2026. Rapat ini menjadi momentum penting bagi perusahaan untuk memaparkan capaian strategis, performa finansial, serta memperkuat komitmen dalam memberikan layanan transportasi dan logistik terbaik bagi seluruh stakeholder. Selama tahun 2025, Prima Armada Raya berhasil mencatat sejumlah capaian dan kinerja yang positif: •⁠  ⁠Mencetak laba bersih sebesar Rp29.3 miliar, meningkat 38% dari tahun sebelumnya •⁠  ⁠Meraih peringkat IdA+/Stable (Single A plus;Stable Outlook) dari PT Pemeringkat Efek Indonesia (PEFINDO)  •⁠  ⁠Meraih nilai implementasi GCG sebesar 84,49 atau mencapai klasifikasi kualitas penerapan “Baik”” Kami mengucapkan terima kasih kepada para pemegang saham atas kepercayaan dan dukungannya yang berkelanjutan. Bersama PAR, kita optimis menyambut peluang baru di tahun 2026! 🚀 #PrimaArmadaRaya #PAR #rups2025 ";39.0;0.0;40.0;0.0015479876160990713;6313.0;0.006076257025672186;6583.0;0.0015479876160990713;;;;;;;6583.0;;0.0;;;7320535411884147718;7639554449408527637;https://www.tiktok.com/@par.co.id/video/7639554449408527637;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/o8ImF1MCLApBTwIS7oIA0iiAMJB7DACXcfzDlq~tplv-tiktokx-cropcenter-q:300:400:q70.webp?dr=14782&refresh_token=43a4233b&x-expires=1785564000&x-signature=NYybFXfuQjq0wAmIO6XZZK71K%2Fs%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover;
5/29/26, 11:11 AM;"ptpar";"Efisiensi armada sering kali difokuskan pada mesin atau jenis kendaraan. Namun, ada faktor lain yang tak kalah penting: ban.

Rolling resistance yang tidak optimal dapat meningkatkan konsumsi BBM dan berdampak langsung pada biaya operasional. Dalam skala bisnis, detail kecil seperti ini bisa menghasilkan perbedaan yang signifikan.

Karena itu, pengelolaan armada yang efektif bukan hanya soal operasional, tetapi bagaimana setiap komponen dikelola secara strategis untuk mendorong efisiensi dan keberlanjutan.

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";4.0;0.0;4.0;0.001530221882172915;272.0;0.008928571428571428;448.0;0.001530221882172915;;;;;;;448.0;;;;;71324416;urn:li:ugcPost:7465978182744190976;https://www.linkedin.com/feed/update/urn:li:ugcPost:7465978182744190976/;https://media.licdn.com/dms/image/v2/D5622AQG_pjWSyWMaVA/feedshare-shrink_1280/B56Z5x7l4GGoAM-/0/1780027907882?e=1787184000&v=beta&t=zYeOLID93YmwHQPgWM6gMFc1dC_ssoXQ9xMxiOMp5y0;
5/2/26, 11:40 AM;"par.co.id";"Perawatan berkala adalah bagian dari komitmen kami terhadap keamanan dan performa armada. Di Bengkel PRIMA, setiap kendaraan dirawat secara terjadwal untuk mendukung mobilitas klien yang aman dan efisien. Menurut Sahabat Prima, komponen apa yang paling krusial dalam perawatan kendaraan? #MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";21.0;0.0;21.0;8.12410538125266E-4;11697.0;0.001481899654223414;14171.0;8.12410538125266E-4;;;;;;;14171.0;;0.0;;;7320535411884147718;7635149621194427668;https://www.tiktok.com/@par.co.id/video/7635149621194427668;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/o0fZXAesgqgAQfNPiTAEQLLIKnAWAPVeGXMfSP~tplv-tiktokx-cropcenter-q:300:400:q70.webp?dr=14782&refresh_token=5383d1f3&x-expires=1785564000&x-signature=HJqfmc8Xu8KBAyaipKjd18fsJ%2Fk%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover;
5/29/26, 12:39 PM;"par.co.id";"Setelah selesai nganter tamu, saatnya PRIMA Driver yang rehat sejenak sambil dengerin lagu favorit. #MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";13.0;2.0;16.0;6.198427149110913E-4;777.0;0.0182648401826484;876.0;6.198427149110913E-4;;;;;;;876.0;;0.0;;;7320535411884147718;7645184340204457236;https://www.tiktok.com/@par.co.id/video/7645184340204457236;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oIBNZqfNAjZJ1iACJH9BASOciDIAJEDwIRAAWc~tplv-tiktokx-cropcenter-q:300:400:q70.webp?dr=14782&refresh_token=46129676&x-expires=1785564000&x-signature=bvjOz%2F5gE6EggXjQaVD7EgerHbU%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my&s=TIKTOK_FOR_DEVELOPER&sc=cover&biz_tag=tt_video;
5/18/26, 4:38 PM;"par.co.id";"Padahal udah nganterin sampe ke mobil lho ini! #MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";14.0;0.0;15.0;5.808775122952407E-4;886.0;0.014634146341463415;1025.0;5.808775122952407E-4;;;;;;;1025.0;;0.0;;;7320535411884147718;7641163868688911637;https://www.tiktok.com/@par.co.id/video/7641163868688911637;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/ooEKIABAR3YCA0DqeFASf5ygU4rENEAgUhtgCX~tplv-tiktokx-cropcenter-q:300:400:q70.webp?dr=14782&refresh_token=b910f366&x-expires=1785564000&x-signature=%2B51%2BYu81wktrrwNIZT4J13LV2KU%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my&s=TIKTOK_FOR_DEVELOPER&sc=cover&biz_tag=tt_video;
5/23/26, 8:40 AM;"par.co.id";"Prima Armada Raya turut berpartisipasi dalam gelaran Kick Off Pertamina Goes To Campus (PGTC) 2026 yang berlangsung di Institut Teknologi Bandung (ITB). Melalui momentum ini, Prima Armada Raya hadir untuk mendukung kolaborasi dengan dunia pendidikan serta membuka ruang pengembangan bagi generasi muda Indonesia. Dalam kesempatan tersebut, Patra Jasa Group menghadirkan booth interaktif yang memperkenalkan lini bisnis perusahaan, sekaligus memberikan insight seputar industri dan peluang karier kepada para mahasiswa yang hadir. Sebagai bagian dari Patra Jasa Group, Prima Armada Raya turut hadir menyapa para pengunjung dan berbagi informasi mengenai perusahaan. Antusiasme pengunjung terlihat dari partisipasi dalam berbagai games interaktif serta ketertarikan terhadap informasi yang dibagikan selama kegiatan berlangsung. #MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";10.0;0.0;10.0;3.8728166995856086E-4;300.0;0.02564102564102564;390.0;3.8728166995856086E-4;;;;;;;390.0;;0.0;;;7320535411884147718;7642896044790992148;https://www.tiktok.com/@par.co.id/video/7642896044790992148;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/ooAABiiIEAw1e9CPxBiIRWAIjXKjbCArBBIIA2~tplv-tiktokx-cropcenter-q:300:400:q70.webp?dr=14782&refresh_token=bb0e8478&x-expires=1785564000&x-signature=fX%2FZKAWsKZ1jNznE7H6pNSZiNJ0%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my&sc=cover&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER;
5/19/26, 11:07 AM;"Prima Armada Raya";"Padahal mobilnya udaah siap, lho, eh gimana sih?
";9.0;0.0;9.0;0.10465116279069768;;0.005187319884726225;1735.0;;;;;;;;1735.0;;;1.0;;UCYmE8xn_kRbu3rX9bzACmQQ;LkCt9K2b_B0;http://www.youtube.com/watch?v=LkCt9K2b_B0;https://i.ytimg.com/vi/LkCt9K2b_B0/mqdefault.jpg;
5/23/26, 8:46 AM;"Prima Armada Raya";"PAR berpartisipasi dalam Kick Off Pertamina Goes To Campus 2026 yang berlangsung di ITB
";1.0;0.0;1.0;0.011494252873563218;;0.011235955056179775;89.0;;;;;;;;89.0;;;1.0;;UCYmE8xn_kRbu3rX9bzACmQQ;eLf9hT6hR-A;http://www.youtube.com/watch?v=eLf9hT6hR-A;https://i.ytimg.com/vi/eLf9hT6hR-A/mqdefault.jpg;
5/29/26, 12:42 PM;"Prima Armada Raya";"Setelah selesai nganter tamu, saatnya PRIMA Driver yang rehat sejenak sambil dengerin lagu favorit
";1.0;0.0;1.0;0.011494252873563218;;0.018867924528301886;53.0;;;;;;;;53.0;;;1.0;;UCYmE8xn_kRbu3rX9bzACmQQ;8Oytp64TR7s;http://www.youtube.com/watch?v=8Oytp64TR7s;https://i.ytimg.com/vi/8Oytp64TR7s/mqdefault.jpg;
5/14/26, 8:36 AM;"Prima Armada Raya";"Kami telah sukses menyelenggarakan Rapat Umum Pemegang Saham Tahunan (RUPST) untuk Tahun Buku 2025
";0.0;0.0;0.0;0.0;;0.0;62.0;;;;;;;;62.0;;;1.0;;UCYmE8xn_kRbu3rX9bzACmQQ;BjzhLatYFHg;http://www.youtube.com/watch?v=BjzhLatYFHg;https://i.ytimg.com/vi/BjzhLatYFHg/mqdefault.jpg;
-;"null";"Sum";8775.0;6343.0;15599.0;1.9744453352925504;450308.0;10.37580090122202;741064.0;1.8468056667547261;0.0;0.0;0.0;0.0;0.0;0.0;741064.0;34.0;4.0;12.0;0.0;null;SUMME;null;null;
